audiobook_chapter_title,audiobook_chapter_uri,audiobook_title,audiobook_uri,conn_country,episode_name,episode_show_name,incognito_mode,ip_addr,master_metadata_album_album_name,master_metadata_album_artist_name,master_metadata_track_name,ms_played,offline,offline_timestamp,platform,reason_end,reason_start,shuffle,skipped,spotify_episode_uri,spotify_track_uri,ts
,,,,EC,,,False,181.211.104.85,Let the Sun Come Out,Unora,Let the Sun Come Out,122000,False,1699280697.0,windows,trackdone,trackdone,False,False,,spotify:track:3Bx4t7zraR3BpBQoneYra2,2023-11-06T14:26:57Z
,,,,EC,,,False,181.211.104.85,Let Us Drive,Leviro,Let Us Drive,120505,False,1699280820.0,windows,trackdone,trackdone,False,False,,spotify:track:4rLVsInGwwMytBFC1hCmT1,2023-11-06T14:28:58Z
,,,,EC,,,False,181.211.104.85,Illusion,SRTW,Illusion,110172,False,1699280941.0,windows,trackdone,trackdone,False,False,,spotify:track:1aDbLTKZNElms1Fe9lIFCJ,2023-11-06T14:30:49Z
,,,,EC,,,False,181.211.104.85,When the Sun Goes Down,Mauve,When the Sun Goes Down,134230,False,1699281051.0,windows,trackdone,trackdone,False,False,,spotify:track:18AOpZrJFIiFz946LFUXiB,2023-11-06T14:33:57Z
,,,,EC,,,False,181.211.104.85,Sleepless Nights,SRTW,Sleepless Nights,126724,False,1699281240.0,windows,trackdone,trackdone,False,False,,spotify:track:2DxY2h8fnjo9cLlchKgpnf,2023-11-06T14:36:04Z
,,,,EC,,,False,181.211.104.85,London,RANE,London,137102,True,1699281367.0,windows,trackdone,trackdone,False,False,,spotify:track:3aHVQC1g6ArGNy3VLL4Pz7,2023-11-06T14:38:22Z
,,,,EC,,,False,181.211.104.85,Key,Unora,Key,115636,False,1699281505.0,windows,trackdone,trackdone,False,False,,spotify:track:1j2uOajBXtB0dV7gmaUIwG,2023-11-06T14:40:18Z
,,,,EC,,,False,181.211.104.85,Live a Life You Will Remember,Mauve,Live a Life You Will Remember,150256,False,1699281621.0,windows,trackdone,trackdone,False,False,,spotify:track:5QBSUwkRrgbcdAx1SDL9Th,2023-11-06T14:42:49Z
,,,,EC,,,False,181.211.104.85,You & Me,SRTW,You & Me,133220,False,1699281772.0,windows,trackdone,trackdone,False,False,,spotify:track:1IcHbXpWea2Z141JWF38os,2023-11-06T14:45:03Z
,,,,EC,,,False,181.211.104.85,Joshua Tree,Leviro,Joshua Tree,120745,False,1699281905.0,windows,trackdone,trackdone,False,False,,spotify:track:5H4s0E08rg6xIOl4hELDVr,2023-11-06T14:47:04Z
,,,,EC,,,False,181.211.104.85,All We Need,RANE,All We Need,154903,False,1699282027.0,windows,trackdone,trackdone,False,False,,spotify:track:7acpK2rgqSWc0vr6wbTHxU,2023-11-06T14:49:39Z
,,,,EC,,,False,181.211.104.85,When It Rains,SRTW,When It Rains,117743,False,1699282182.0,windows,trackdone,trackdone,False,False,,spotify:track:2mKVViSvCCrm6dzBCuLWyd,2023-11-06T14:51:37Z
,,,,EC,,,False,181.211.104.85,Quicksand,Unora,Quicksand,119358,False,1699282300.0,windows,trackdone,trackdone,False,False,,spotify:track:3qTRQaYlWIfbGSu9qpHJGm,2023-11-06T14:53:38Z
,,,,EC,,,False,181.211.104.85,Close to Loving,NLSN,Close to Loving,131315,False,1699282420.0,windows,trackdone,trackdone,False,False,,spotify:track:5shuUjJgbcTUJqs41KpX0w,2023-11-06T14:55:49Z
,,,,EC,,,False,181.211.104.85,Here with You,SRTW,Here with You,12462,False,1699282552.0,windows,logout,trackdone,False,False,,spotify:track:2dNtChXYtvpT7SD7Bfe5KS,2023-11-06T14:56:10Z
,,,,EC,,,False,181.211.104.85,Here with You,SRTW,Here with You,1321,False,1699282584.0,windows,endplay,appload,False,True,,spotify:track:2dNtChXYtvpT7SD7Bfe5KS,2023-11-06T16:38:25Z
,,,,EC,,,False,181.211.104.85,Nevermind,Nirvana,Breed,4580,False,1699288708.0,windows,endplay,clickrow,False,True,,spotify:track:3PyPpABRA2bTGhNwPd66H6,2023-11-06T16:38:31Z
,,,,EC,,,False,181.211.104.85,Nevermind,Nirvana,Lounge Act,156426,False,1699288714.0,windows,trackdone,clickrow,False,False,,spotify:track:1o5jmMhhk2UZ9YP1X5fXfj,2023-11-06T16:41:07Z
,,,,EC,,,False,181.211.104.85,Bleach,Nirvana,About A Girl,168428,False,1699288869.0,windows,trackdone,trackdone,False,False,,spotify:track:2SHTKB8YYlawTGIuJ2b2ok,2023-11-06T16:43:56Z
,,,,EC,,,False,181.211.104.85,Incesticide,Nirvana,Sliver,136493,False,1699289038.0,windows,trackdone,trackdone,False,False,,spotify:track:3BtHClmMmURD8UHF2fiyxt,2023-11-06T16:46:13Z
,,,,EC,,,False,181.211.104.85,Nevermind,Nirvana,Smells Like Teen Spirit,301920,False,1699289175.0,windows,trackdone,trackdone,False,False,,spotify:track:4CeeEOM32jQcH3eN9Q2dGj,2023-11-06T16:51:15Z
,,,,EC,,,False,181.211.104.85,Nevermind,Nirvana,Come As You Are,218920,False,1699289478.0,windows,trackdone,trackdone,False,False,,spotify:track:2RsAajgo0g7bMCHxwH3Sk0,2023-11-06T16:54:55Z
,,,,EC,,,False,181.211.104.85,Mellon Collie And The Infinite Sadness,The Smashing Pumpkins,Zero - Remastered 2012,160173,False,1699289697.0,windows,trackdone,trackdone,True,False,,spotify:track:1o2jjiTtiVJEtQyYzcRHnm,2023-11-06T17:00:22Z
,,,,EC,,,False,181.211.104.85,Superunknown,Soundgarden,Fell On Black Days,283026,False,1699290024.0,windows,trackdone,trackdone,True,False,,spotify:track:1wlKw9NAWVWpx7OIAyg9EA,2023-11-06T17:07:05Z
,,,,EC,,,False,181.211.104.85,Legion of Boom,The Crystal Method,Born Too Slow,179800,False,1699290427.0,windows,trackdone,trackdone,True,False,,spotify:track:6TrsUeqTOaRsKh3fIlpE1t,2023-11-06T17:10:05Z
,,,,EC,,,False,181.211.104.85,Jagged Little Pill - 2015 Remaster,Alanis Morissette,Ironic - 2015 Remaster,230000,False,1699290608.0,windows,trackdone,trackdone,True,False,,spotify:track:1d6KS9GH06JAd19uiBy9IE,2023-11-06T17:13:55Z
,,,,EC,,,False,181.211.104.85,Electro Glide In Blue,Apollo 440,Ain't Talkin' 'Bout Dub,270400,False,1699290838.0,windows,trackdone,trackdone,True,False,,spotify:track:0lk1zdGFPEv6U7omOAqhSs,2023-11-06T17:18:26Z
,,,,EC,,,False,181.211.104.23,The Hand That Feeds,Nine Inch Nails,The Hand That Feeds - Photek Straight Mix,176501,False,1699291109.0,windows,unexpected-exit-while-paused,trackdone,True,False,,spotify:track:37PSUSyQzELtQYTSlXN0Gl,2023-11-06T17:21:24Z
,,,,EC,,,False,181.211.104.23,Brotherhood,The Chemical Brothers,Galvanize - Edit,268800,False,1699366736.0,windows,trackdone,clickrow,True,False,,spotify:track:1qoWyW73DTDprvFpnsVO5H,2023-11-07T14:23:21Z
,,,,EC,,,False,181.211.104.23,Surrender,The Chemical Brothers,Hey Boy Hey Girl,290493,False,1699367005.0,windows,trackdone,trackdone,False,False,,spotify:track:7kXmJwrZGIhDaLT9sNo3ut,2023-11-07T14:28:12Z
,,,,EC,,,False,181.211.104.23,Brotherhood,The Chemical Brothers,Block Rockin' Beats,294026,False,1699367296.0,windows,trackdone,trackdone,False,False,,spotify:track:6nGUM3Z0FNJZW9wbNj97Ig,2023-11-07T14:33:07Z
,,,,EC,,,False,181.211.104.23,Brotherhood,The Chemical Brothers,Do It Again - Edit,220413,False,1699367590.0,windows,trackdone,trackdone,False,False,,spotify:track:6ZxOscHZPRcCbYYL6qp0ux,2023-11-07T14:36:48Z
,,,,EC,,,False,181.211.104.23,Brotherhood,The Chemical Brothers,Believe,366773,False,1699367810.0,windows,trackdone,trackdone,False,False,,spotify:track:74xcpbZTiRb7nnFdJkY1Un,2023-11-07T14:42:54Z
,,,,EC,,,False,181.211.104.23,Brotherhood,The Chemical Brothers,Star Guitar,128494,False,1699368177.0,windows,endplay,trackdone,False,True,,spotify:track:7nBE8CCq6CpMUxfhODQApq,2023-11-07T14:45:04Z
,,,,EC,,,False,181.211.104.23,Homework,Daft Punk,Da Funk,36670,False,1699368307.0,windows,endplay,clickrow,False,True,,spotify:track:0MyY4WcN7DIfbSmp5yej5z,2023-11-07T14:45:40Z
,,,,EC,,,False,181.211.104.23,Homework,Daft Punk,Fresh,3210,False,1699368344.0,windows,endplay,clickrow,False,True,,spotify:track:78H72MElkOY9cRnaudxZFY,2023-11-07T14:45:44Z
,,,,EC,,,False,181.211.104.23,Homework,Daft Punk,Around the World,6460,False,1699368347.0,windows,endplay,clickrow,False,True,,spotify:track:1pKYYY0dkg23sQQXi0Q5zN,2023-11-07T14:45:50Z
,,,,EC,,,False,181.211.104.23,Homework,Daft Punk,High Fidelity,4210,False,1699368354.0,windows,endplay,clickrow,False,True,,spotify:track:63ZAmhkAV6Kaw955ohbEsN,2023-11-07T14:45:55Z
,,,,EC,,,False,181.211.104.23,Homework,Daft Punk,Funk Ad,9620,False,1699368358.0,windows,endplay,clickrow,False,True,,spotify:track:0cjavaamK4gxP9iZYw5I2X,2023-11-07T14:46:05Z
,,,,EC,,,False,181.211.104.23,Discovery,Daft Punk,Digital Love,4320,False,1699368368.0,windows,endplay,clickrow,False,True,,spotify:track:2VEZx7NWsZ1D0eJ4uv5Fym,2023-11-07T14:46:09Z
,,,,EC,,,False,181.211.104.23,Discovery,Daft Punk,"Harder, Better, Faster, Stronger",9040,False,1699368373.0,windows,endplay,clickrow,False,True,,spotify:track:5W3cjX2J3tjhG8zb6u0qHn,2023-11-07T14:46:19Z
,,,,EC,,,False,181.211.104.23,Discovery,Daft Punk,Face to Face,19440,False,1699368382.0,windows,endplay,clickrow,False,True,,spotify:track:7v9Q0dAb9t7h8gJOkcJHay,2023-11-07T14:46:38Z
,,,,EC,,,False,181.211.104.23,Human After All,Daft Punk,Human After All,5890,False,1699368402.0,windows,endplay,clickrow,False,True,,spotify:track:3aCKAkMx3yfaj3AO5Gz47e,2023-11-07T14:46:45Z
,,,,EC,,,False,181.211.104.23,Human After All,Daft Punk,Robot Rock,9200,False,1699368408.0,windows,endplay,clickrow,False,True,,spotify:track:7LL40F6YdZgeiQ6en1c7Lk,2023-11-07T14:46:53Z
,,,,EC,,,False,181.211.104.23,Human After All,Daft Punk,Technologic,11340,False,1699368417.0,windows,endplay,clickrow,False,True,,spotify:track:1iNeZGJsoC0D7ZyJTdIbDS,2023-11-07T14:47:05Z
,,,,EC,,,False,181.211.104.23,"Musique, Vol. 1",Daft Punk,Revolution 909,5730,False,1699368428.0,windows,endplay,clickrow,False,True,,spotify:track:0vKG0tYNd69xh3OPB0BqYm,2023-11-07T14:47:11Z
,,,,EC,,,False,181.211.104.23,"Musique, Vol. 1",Daft Punk,One More Time - Radio Edit [Short Radio Edit],29440,False,1699368435.0,windows,endplay,clickrow,False,True,,spotify:track:0ijhkvBpA7OBlY4clWSUZw,2023-11-07T14:47:41Z
,,,,EC,,,False,181.211.104.23,Random Access Memories,Daft Punk,Get Lucky (feat. Pharrell Williams and Nile Rodgers),369626,False,1699368465.0,windows,trackdone,clickrow,False,False,,spotify:track:69kOkLUCkxIZYexIgSG8rq,2023-11-07T14:53:50Z
,,,,EC,,,False,181.211.104.23,Homework,Daft Punk,Around the World,429533,False,1699368833.0,windows,trackdone,trackdone,True,False,,spotify:track:1pKYYY0dkg23sQQXi0Q5zN,2023-11-07T15:01:00Z
,,,,EC,,,False,181.211.104.23,Human After All,Daft Punk,Robot Rock,287720,False,1699369263.0,windows,trackdone,trackdone,True,False,,spotify:track:7LL40F6YdZgeiQ6en1c7Lk,2023-11-07T15:05:48Z
,,,,EC,,,False,181.211.104.23,Human After All,Daft Punk,Technologic,284280,False,1699369552.0,windows,trackdone,trackdone,True,False,,spotify:track:1iNeZGJsoC0D7ZyJTdIbDS,2023-11-07T15:10:33Z
,,,,EC,,,False,181.211.104.23,Homework,Daft Punk,Da Funk,328680,False,1699369836.0,windows,trackdone,trackdone,True,False,,spotify:track:0MyY4WcN7DIfbSmp5yej5z,2023-11-07T15:16:02Z
,,,,EC,,,False,181.211.104.23,"Musique, Vol. 1",Daft Punk,Revolution 909,335026,False,1699370166.0,windows,trackdone,trackdone,True,False,,spotify:track:0vKG0tYNd69xh3OPB0BqYm,2023-11-07T15:21:38Z
,,,,EC,,,False,181.211.104.23,Random Access Memories,Daft Punk,Lose Yourself to Dance (feat. Pharrell Williams),353893,False,1699370501.0,windows,trackdone,trackdone,True,False,,spotify:track:5CMjjywI0eZMixPeqNd75R,2023-11-07T15:27:32Z
,,,,EC,,,False,181.211.105.67,Random Access Memories,Daft Punk,Instant Crush (feat. Julian Casablancas),84860,False,1699370856.0,windows,logout,trackdone,True,False,,spotify:track:2cGxRwrMyEAp8dEbuZaVv6,2023-11-07T18:45:28Z
,,,,AR,,,False,170.51.136.197,Tu Turrito,Rei,Tu Turrito,164701,False,1699383144.0,android,trackdone,appload,True,False,,spotify:track:45dlaEXrXW47TVbrQ4gK7E,2023-11-07T19:06:19Z
,,,,AR,,,False,170.51.136.197,Wapo Traketero,Nicki Nicole,Wapo Traketero,181000,False,1699383980.0,android,trackdone,trackdone,True,False,,spotify:track:5ctNuquTVDsfMb9jKzsYu0,2023-11-07T19:14:57Z
,,,,AR,,,False,170.51.136.197,ARRANCÁRMELO,WOS,ARRANCÁRMELO,21121,False,1699384498.0,android,fwdbtn,trackdone,True,True,,spotify:track:2x8oBuYaObjqHqgGuIUZ0b,2023-11-07T19:17:57Z
,,,,AR,,,False,170.51.136.197,Mentiras | CROSSOVER #3,Big One,Mentiras | CROSSOVER #3,24982,False,1699384678.0,android,fwdbtn,fwdbtn,True,True,,spotify:track:6Z28dALKtAgZ7AZRfjMQjY,2023-11-07T19:18:23Z
,,,,AR,,,False,170.51.136.197,ALMA,Nicki Nicole,DISPARA ***,4543,False,1699384703.0,android,endplay,fwdbtn,False,True,,spotify:track:6r0TaoZh1Oc1KkuL4rC1kB,2023-11-07T19:18:43Z
,,,,AR,,,False,170.51.136.197,Hoy Volvi a Verte,Migrantes,Hoy Volvi a Verte - Remix,162461,False,1699384723.0,android,trackdone,clickrow,False,False,,spotify:track:0KvtuCa8aGD8SR39aLLLj5,2023-11-07T19:21:25Z
,,,,AR,,,False,170.51.136.197,Desde el Espacio,FMK,Tranquila,22637,False,1699384886.0,android,fwdbtn,trackdone,False,True,,spotify:track:1v5QhGtlv2bkpUz2kAXTCq,2023-11-07T19:21:49Z
,,,,AR,,,False,170.51.136.197,La Triple T,TINI,La Triple T,21090,False,1699384910.0,android,fwdbtn,fwdbtn,False,True,,spotify:track:7kYbxvrGXv8cmKjkqgqhrw,2023-11-07T19:22:11Z
,,,,AR,,,False,170.51.136.197,ARRANCÁRMELO,WOS,ARRANCÁRMELO,3228,False,1699384931.0,android,fwdbtn,fwdbtn,False,True,,spotify:track:2x8oBuYaObjqHqgGuIUZ0b,2023-11-07T19:22:14Z
,,,,AR,,,False,170.51.136.197,Temporada de Reggaetón 2,Duki,Antes de Perderte,13974,False,1699384935.0,android,fwdbtn,fwdbtn,False,True,,spotify:track:2LgxW2t2H6lAf7tJuOnxxj,2023-11-07T19:22:28Z
,,,,AR,,,False,170.51.136.197,"Nicki Nicole: Bzrp Music Sessions, Vol. 13",Bizarrap,"Nicki Nicole: Bzrp Music Sessions, Vol. 13",29265,False,1699384949.0,android,fwdbtn,fwdbtn,False,True,,spotify:track:2S93hylQBYLndMnaJuso8S,2023-11-07T19:22:58Z
,,,,AR,,,False,170.51.136.197,Wapo Traketero,Nicki Nicole,Wapo Traketero,4178,False,1699384978.0,android,fwdbtn,fwdbtn,False,True,,spotify:track:5ctNuquTVDsfMb9jKzsYu0,2023-11-07T19:23:02Z
,,,,AR,,,False,170.51.136.197,Tú crees en mí?,Emilia,intoxicao,6861,False,1699384983.0,android,fwdbtn,fwdbtn,False,True,,spotify:track:67Wqby5IjOMMpIYwqmCYOG,2023-11-07T19:23:10Z
,,,,AR,,,False,170.51.136.197,LA NENA DE ARGENTINA,Maria Becerra,ADIÓS,160856,False,1699384990.0,android,trackdone,fwdbtn,False,False,,spotify:track:2bNCiY24Eh4saMcc23bvUN,2023-11-07T19:25:50Z
,,,,AR,,,False,170.51.136.197,Los del Espacio,LIT killah,Los del Espacio,328451,False,1699385151.0,android,unexpected-exit-while-paused,trackdone,False,False,,spotify:track:1Hs1uUl8o2VtDp1DABFq0O,2023-11-07T19:31:20Z
,,,,AR,,,False,170.51.136.197,Especial,Viejas Locas,Todo Sigue Igual,197451,False,1699389848.0,android,backbtn,clickrow,False,True,,spotify:track:75dqA2rQHnUtP7XjvkmKh2,2023-11-07T20:52:44Z
,,,,AR,,,False,170.51.136.197,Gira Me Verás Volver,Soda Stereo,Juegos De Seducción - Me Verás Volver Gira 2007,8205,False,1699390364.0,android,fwdbtn,backbtn,False,True,,spotify:track:4vhG7cFEGcKk3DdT1wKb7P,2023-11-07T20:52:52Z
,,,,AR,,,False,170.51.136.197,Especial,Viejas Locas,Todo Sigue Igual,3094,False,1699390373.0,android,fwdbtn,fwdbtn,False,True,,spotify:track:75dqA2rQHnUtP7XjvkmKh2,2023-11-07T20:52:56Z
,,,,AR,,,False,170.51.136.197,Otro Día en el Planeta Tierra,Intoxicados,Nunca quise,23084,False,1699390376.0,android,fwdbtn,fwdbtn,False,True,,spotify:track:0ZAJ660VP57lLK4U7NlGOy,2023-11-07T20:53:18Z
,,,,AR,,,False,170.51.136.197,Solos en América,Miguel Mateos - Zas,Cuando Seas Grande,3650,False,1699390399.0,android,fwdbtn,fwdbtn,True,True,,spotify:track:25NeGSHqObqSJg79oir7pB,2023-11-07T20:53:23Z
,,,,AR,,,False,170.51.136.197,Los Reyes de la Canción,Los Auténticos Decadentes,Gente Que No (with Todos Tus Muertos) - Remasterized 2001,253173,False,1699390403.0,android,trackdone,fwdbtn,True,False,,spotify:track:57wJmgTN0MEY2QoVB7AOK0,2023-11-07T20:57:35Z
,,,,AR,,,False,170.51.136.197,Marea,Cielo Razzo,Luminoso,258813,False,1699390656.0,android,trackdone,trackdone,True,False,,spotify:track:3YQzbf2Kbq2xqODrohdinv,2023-11-07T21:01:54Z
,,,,AR,,,False,170.51.184.147,Solo Un Momento,Vicentico,Paisaje,202285,False,1699390915.0,android,unexpected-exit-while-paused,trackdone,True,False,,spotify:track:76lY4r2aBw8XC9BXJtKz3C,2023-11-07T21:05:18Z
,,,,EC,,,False,181.211.105.67,Put it Down,Otis McDonald,Put it Down,308000,False,1699450000.0,windows,trackdone,clickrow,True,False,,spotify:track:6iRPCCgbYTblYcJwI337MV,2023-11-08T13:31:45Z
,,,,EC,,,False,181.211.105.67,Empire,Metropole Orkest,Empire,287075,False,1699450309.0,windows,trackdone,trackdone,False,False,,spotify:track:37IQoTfeVqNx5Q4KtUKgkD,2023-11-08T13:36:33Z
,,,,EC,,,False,181.211.105.67,Dinky Doinky,Sam Greenfield,Dinky Doinky,228230,False,1699450596.0,windows,trackdone,trackdone,False,False,,spotify:track:201ZmH4WWYflWBpg2CJ8uc,2023-11-08T13:40:21Z
,,,,EC,,,False,181.211.105.67,Behind The Tea Chronicles,Ed Motta,Deluxe Refuge,327417,False,1699450825.0,windows,trackdone,trackdone,False,False,,spotify:track:5iAINFj8tnw1BRkNpO8bpz,2023-11-08T13:45:49Z
,,,,EC,,,False,181.211.105.67,"Un-Covered, Vol. 5: Nigeria, Jamaica & Beyond",Jazz Mafia,It's Just Begun / Soul Power - Instrumental,348489,False,1699451153.0,windows,trackdone,trackdone,False,False,,spotify:track:2F7EjHxQAwckOxP4SE2B0J,2023-11-08T13:51:38Z
,,,,EC,,,False,181.211.105.67,Jazz Hands,Bob James,That Bop,283864,False,1699451502.0,windows,trackdone,trackdone,False,False,,spotify:track:13l9DL9EA5hResA7mVmd7M,2023-11-08T13:56:22Z
,,,,EC,,,False,181.211.105.67,Picante,Tapones de Punta,Picante,223289,False,1699451786.0,windows,trackdone,trackdone,False,False,,spotify:track:1hhD04AfEtZWt1MG4IyhJw,2023-11-08T15:17:45Z
,,,,EC,,,False,181.211.105.67,Stand Up,Oli Howe,Stand Up,269994,False,1699456669.0,windows,trackdone,trackdone,False,False,,spotify:track:3YuChPkMnt1T6Qeujs8D8d,2023-11-08T15:22:15Z
,,,,EC,,,False,181.211.105.67,Empire Central,Snarky Puppy,Mean Green,294959,False,1699456939.0,windows,trackdone,trackdone,False,False,,spotify:track:4ABDChCwUR9D600e1Me2Tt,2023-11-08T15:27:11Z
,,,,EC,,,False,181.211.105.67,Mister Magic,"Grover Washington, Jr.",Mister Magic,541826,False,1699457235.0,windows,trackdone,trackdone,False,False,,spotify:track:2fmXnPfzguSp3zKDibCBgv,2023-11-08T15:36:13Z
,,,,EC,,,False,181.211.105.67,Funky G Sus,Greg Spero,Funky G Sus,357482,False,1699457777.0,windows,trackdone,trackdone,False,False,,spotify:track:5QFO8waIRAMQafRnnzBOyZ,2023-11-08T15:42:12Z
,,,,EC,,,False,181.211.105.67,Veronica Swift,Veronica Swift,Closer,295899,False,1699458135.0,windows,trackdone,trackdone,False,False,,spotify:track:53RnNvi572PmTJkQHP8lnq,2023-11-08T15:47:07Z
,,,,EC,,,False,181.211.105.67,Heart And Soul,Jack Lee,Have A Talk With God,341918,False,1699458432.0,windows,trackdone,trackdone,False,False,,spotify:track:5zH2yuY4i55cD4fc1COjdt,2023-11-08T15:52:50Z
,,,,EC,,,False,181.211.105.67,Fast Life,Kinga Glyk,Fast Life,238830,False,1699458774.0,windows,trackdone,trackdone,False,False,,spotify:track:4Qlyf2WcL6uq11MNP3BjqH,2023-11-08T15:56:50Z
,,,,EC,,,False,181.211.105.67,Head Hunters,Herbie Hancock,Watermelon Man,20602,False,1699459013.0,windows,endplay,trackdone,False,True,,spotify:track:2zQl59dZMzwhrmeSBEgiXY,2023-11-08T16:08:55Z
,,,,EC,,,False,181.211.105.67,Silver Side Up,Nickelback,How You Remind Me,223840,False,1699459739.0,windows,trackdone,clickrow,False,False,,spotify:track:0gmbgwZ8iqyMPmXefof8Yf,2023-11-08T16:12:39Z
,,,,EC,,,False,181.211.105.67,The Downward Spiral,Nine Inch Nails,Closer,373306,False,1699459962.0,windows,trackdone,trackdone,True,False,,spotify:track:5mc6EyF1OIEOhAkD0Gg9Lc,2023-11-08T16:18:53Z
,,,,EC,,,False,181.211.105.67,Pretty Hate Machine,Nine Inch Nails,Head Like A Hole,299680,False,1699460336.0,windows,trackdone,trackdone,True,False,,spotify:track:3ckd4YA4LcD3j50rfIVwUe,2023-11-08T16:23:52Z
,,,,EC,,,False,181.211.105.67,Dirt,Alice In Chains,Would? (2022 Remaster),206773,False,1699460636.0,windows,trackdone,trackdone,True,False,,spotify:track:5sFDReWLrZHLFZFjHsjUTS,2023-11-08T16:27:20Z
,,,,EC,,,False,181.211.105.67,Doolittle,Pixies,Gouge Away,162533,False,1699460844.0,windows,trackdone,trackdone,True,False,,spotify:track:7oDDV1cal0M0RIjr4HuuJ9,2023-11-08T16:30:03Z
,,,,EC,,,False,181.211.105.67,Agents Of Fortune,Blue Öyster Cult,(Don't Fear) The Reaper,308120,False,1699461007.0,windows,trackdone,trackdone,True,False,,spotify:track:5QTxFnGygVM4jFQiBovmRo,2023-11-08T16:35:11Z
,,,,EC,,,False,181.211.105.67,Collective Soul,Collective Soul,December,285000,False,1699461315.0,windows,trackdone,trackdone,True,False,,spotify:track:7GNLvWRG9itrCk0zarYKmQ,2023-11-08T16:39:56Z
,,,,EC,,,False,181.211.105.67,Films About Ghosts (The Best Of Counting Crows),Counting Crows,Mr. Jones,272733,False,1699461601.0,windows,trackdone,trackdone,True,False,,spotify:track:7n3REqDfZBpkd0bEpGu2H3,2023-11-08T16:44:30Z
,,,,EC,,,False,181.211.105.67,Facelift,Alice In Chains,Man in the Box,284426,False,1699461874.0,windows,trackdone,trackdone,True,False,,spotify:track:3G0EKJZy0j3rMG077UawaC,2023-11-08T16:49:15Z
,,,,EC,,,False,181.211.105.67,Kleptomania 2,Mansun,Skin up Pin Up,221173,False,1699462159.0,windows,trackdone,trackdone,True,False,,spotify:track:7fzvhxp5CskE4vz3VpytqK,2023-11-08T16:52:57Z
,,,,EC,,,False,181.211.105.67,Dirt,Alice In Chains,Rooster (2022 Remaster),374333,False,1699462381.0,windows,trackdone,trackdone,True,False,,spotify:track:0wvIGFIgbyz4JNwQhZgTv2,2023-11-08T16:59:12Z
,,,,EC,,,False,181.211.105.67,"Hints, Allegations & Things Left Unsaid",Collective Soul,Shine,306040,False,1699462755.0,windows,trackdone,trackdone,True,False,,spotify:track:77YKoNCjP5hWqiXMRG2839,2023-11-08T17:04:18Z
,,,,EC,,,False,181.211.105.67,Make Yourself,Incubus,Drive,232453,False,1699463062.0,windows,trackdone,trackdone,True,False,,spotify:track:7nnWIPM5hwE3DaUBkvOIpy,2023-11-08T17:08:11Z
,,,,EC,,,False,181.211.105.67,Mellon Collie And The Infinite Sadness,The Smashing Pumpkins,1979 - Remastered 2012,266200,False,1699463295.0,windows,trackdone,trackdone,True,False,,spotify:track:3Y8Ff1nH44jFywAtpgmleZ,2023-11-08T17:12:38Z
,,,,EC,,,False,181.211.105.67,Garbage,Garbage,Only Happy When It Rains (2015 - Remaster),236533,False,1699463562.0,windows,trackdone,trackdone,True,False,,spotify:track:23Llyuevgg4Dt5vNdZcEEf,2023-11-08T17:16:35Z
,,,,EC,,,False,181.211.105.67,Dr. Feelgood,Mötley Crüe,Dr. Feelgood,291306,False,1699463799.0,windows,trackdone,trackdone,True,False,,spotify:track:2cc9k15AifO7RfxxuEExkS,2023-11-08T17:21:27Z
,,,,EC,,,False,181.211.105.67,Blind Melon,Blind Melon,No Rain,217106,False,1699464090.0,windows,trackdone,trackdone,True,False,,spotify:track:6txWz9UapYHVxEd7dDIHXT,2023-11-08T17:25:05Z
,,,,EC,,,False,181.211.105.67,The Very Best Definitive Ultimate Greatest Hits Collection,Faith No More,Easy - 2009 Remaster,188346,False,1699464308.0,windows,trackdone,trackdone,True,False,,spotify:track:646vM9DHLHZ50fbOWgBD05,2023-11-08T17:28:13Z
,,,,EC,,,False,181.211.104.173,Siamese Dream,The Smashing Pumpkins,Today - 2011 Remaster,39823,False,1699464497.0,windows,logout,trackdone,True,False,,spotify:track:3cahGAUUQ0n55EjLBs2Wjo,2023-11-08T19:03:53Z
,,,,AR,,,False,170.51.184.147,Solo Un Momento,Vicentico,Paisaje,4444,False,1699471939.0,android,fwdbtn,appload,True,True,,spotify:track:76lY4r2aBw8XC9BXJtKz3C,2023-11-08T19:35:44Z
,,,,AR,,,False,170.51.184.147,"Narigón del Siglo, Yo Te Dejo Perfumado en la Esquina para Siempre",Divididos,Spaghetti del Rock,3795,False,1699472140.0,android,fwdbtn,fwdbtn,True,True,,spotify:track:6rg1MBZqggsQ5olFGTw0rr,2023-11-08T19:35:49Z
,,,,AR,,,False,170.51.184.147,Greatest Hits,Todos Tus Muertos,Andate,12064,False,1699472144.0,android,fwdbtn,fwdbtn,True,True,,spotify:track:6hZPeFZejeVdfUObg5oQwq,2023-11-08T19:36:01Z
,,,,AR,,,False,170.51.184.147,Pericos & Friends,Los Pericos,Runaway,233267,False,1699472156.0,android,trackdone,fwdbtn,True,False,,spotify:track:0ZLakHzHWqUIlkeDa4i8aC,2023-11-08T19:39:56Z
,,,,AR,,,False,170.51.184.147,Los Ladrones Sueltos,Los Ladrones Sueltos,La Rubia del Avión,252080,False,1699472391.0,android,trackdone,trackdone,True,False,,spotify:track:3rgd481ClPZIR6XEDTl2VU,2023-11-08T19:44:08Z
